HistoricalCode,BfsCode,ValidFrom,ValidTo,Level,Parent,Name,ShortName,Inscription,Radiation,Rec_Type_fr,Rec_Type_de
15036,358,01.01.2010,,3,10288,Stettlen,Stettlen,2989,,,
15037,359,01.01.2010,,3,10288,Vechigen,Vechigen,2990,,,
15038,360,01.01.2010,,3,10288,Wohlen bei Bern,Wohlen bei Bern,2991,,,
15039,361,01.01.2010,,3,10288,Zollikofen,Zollikofen,2992,,,
15040,362,01.01.2010,,3,10288,Ittigen,Ittigen,2993,,,
15041,363,01.01.2010,,3,10288,Ostermundigen,Ostermundigen,2994,,,
15060,403,01.01.2010,,3,10288,Bäriswil,Bäriswil,2995,,,
15115,535,01.01.2010,,3,10288,Deisswil bei Münchenbuchsee,Deisswil b. Münchenbuch.,2997,,,
15120,541,01.01.2010,,3,10288,Iffwil,Iffwil,3002,,,
15122,543,01.01.2010,,3,10288,Mattstetten,Mattstetten,3004,,,
15123,544,01.01.2010,,3,10288,Moosseedorf,Moosseedorf,3005,,,
15130,551,01.01.2010,,3,10288,Urtenen-Schönbühl,Urtenen-Schönbühl,3011,,,
15132,553,01.01.2010,,3,10288,Wiggiswil,Wiggiswil,3012,,,
15136,557,01.01.2010,,3,10288,Zuzwil (BE),Zuzwil (BE),3014,,,
15167,602,01.01.2010,,3,10288,Arni (BE),Arni (BE),3015,,,
15168,603,01.01.2010,,3,10288,Biglen,Biglen,3016,,,
15170,605,01.01.2010,,3,10288,Bowil,Bowil,3018,,,
15171,606,01.01.2010,,3,10288,Brenzikofen,Brenzikofen,3019,,,
15172,607,01.01.2010,,3,10288,Freimettigen,Freimettigen,3020,,,
15174,609,01.01.2010,,3,10288,Häutligen,Häutligen,3022,,,
15175,610,01.01.2010,,3,10288,Herbligen,Herbligen,3023,,,
15176,611,01.01.2010,,3,10288,Kiesen,Kiesen,3024,,,
15177,612,01.01.2010,,3,10288,Konolfingen,Konolfingen,3025,,,
15178,613,01.01.2010,,3,10288,Landiswil,Landiswil,3026,,,
15179,614,01.01.2010,,3,10288,Linden,Linden,3027,,,
15180,615,01.01.2010,,3,10288,Mirchel,Mirchel,3028,,,
15182,617,01.01.2010,,3,10288,Niederhünigen,Niederhünigen,3030,,,
15183,620,01.01.2010,,3,10288,Oberthal,Oberthal,3031,,,
15184,622,01.01.2010,,3,10288,Oppligen,Oppligen,3032,,,
15185,623,01.01.2010,,3,10288,Rubigen,Rubigen,3033,,,
15188,626,01.01.2010,,3,10288,Walkringen,Walkringen,3036,,,
15189,627,01.01.2010,,3,10288,Worb,Worb,3037,,,
15190,628,01.01.2010,,3,10288,Zäziwil,Zäziwil,3038,,,
15191,629,01.01.2010,,3,10288,Oberhünigen,Oberhünigen,3039,,,
15192,630,01.01.2010,,3,10288,Allmendingen,Allmendingen,3040,,,
15194,632,01.01.2010,,3,10288,Wichtrach,Wichtrach,3042,,,
15196,662,01.01.2010,,3,10288,Ferenbalm,Ferenbalm,3044,,,
15197,663,01.01.2010,,3,10288,Frauenkappelen,Frauenkappelen,3045,,,
15199,665,01.01.2010,,3,10288,Gurbrü,Gurbrü,3047,,,
15200,666,01.01.2010,,3,10288,Kriechenwil,Kriechenwil,3048,,,
15201,667,01.01.2010,,3,10288,Laupen,Laupen,3049,,,
15202,668,01.01.2010,,3,10288,Mühleberg,Mühleberg,3050,,,
15203,669,01.01.2010,,3,10288,Münchenwiler,Münchenwiler,3051,,,
15204,670,01.01.2010,,3,10288,Neuenegg,Neuenegg,3052,,,
15205,671,01.01.2010,,3,10288,Wileroltigen,Wileroltigen,3053,,,
15283,852,01.01.2010,,3,10288,Guggisberg,Guggisberg,3055,,,
15284,853,01.01.2010,,3,10288,Rüschegg,Rüschegg,3056,,,
15290,866,01.01.2010,,3,10288,Gerzensee,Gerzensee,3061,,,
15292,868,01.01.2010,,3,10288,Jaberg,Jaberg,3062,,,
15293,869,01.01.2010,,3,10288,Kaufdorf,Kaufdorf,3063,,,
15294,870,01.01.2010,,3,10288,Kehrsatz,Kehrsatz,3064,,,
15301,877,01.01.2010,,3,10288,Niedermuhlern,Niedermuhlern,3070,,,
15304,880,01.01.2010,,3,10288,Rüeggisberg,Rüeggisberg,3073,,,
15307,884,01.01.2010,,3,10288,Toffen,Toffen,3075,,,
15310,888,01.01.2010,,3,10288,Wald (BE),Wald (BE),3076,,,
15476,855,01.01.2011,,3,10288,Schwarzenburg,Schwarzenburg,3178,,,
15498,861,01.01.2012,,3,10288,Belp,Belp,3279,,,
15633,538,01.01.2014,,3,10288,Fraubrunnen,Fraubrunnen,3412,,,
15634,540,01.01.2014,,3,10288,Jegenstorf,Jegenstorf,3413,,,
15635,619,01.01.2014,,3,10288,Oberdiessbach,Oberdiessbach,3414,,,
15688,616,01.01.2017,,3,10288,Münsingen,Münsingen,3456,,,
16082,608,01.01.2018,,3,10288,Grosshöchstetten,Grosshöchstetten,3584,,,
16083,872,01.01.2018,,3,10288,Kirchdorf (BE),Kirchdorf (BE),3585,,,
16128,889,01.01.2020,,3,10288,Thurnen,Thurnen,3920,,,
16608,879,01.01.2021,,3,10288,Riggisberg,Riggisberg,3951,,,
16622,546,01.01.2023,,3,10288,Münchenbuchsee,Münchenbuchsee,3965,,,
10289,247,01.01.2010,,2,2,Verwaltungskreis Thun,Thun,152,,,
15288,863,01.01.2010,,3,10289,Burgistein,Burgistein,3080,,,
15291,867,01.01.2010,,3,10289,Gurzelen,Gurzelen,3081,,,
15306,883,01.01.2010,,3,10289,Seftigen,Seftigen,3083,,,
15309,886,01.01.2010,,3,10289,Wattenwil,Wattenwil,3085,,,
15320,921,01.01.2010,,3,10289,Amsoldingen,Amsoldingen,3086,,,
15321,922,01.01.2010,,3,10289,Blumenstein,Blumenstein,3087,,,
15322,923,01.01.2010,,3,10289,Buchholterberg,Buchholterberg,3088,,,
15323,924,01.01.2010,,3,10289,Eriz,Eriz,3089,,,
15324,925,01.01.2010,,3,10289,Fahrni,Fahrni,3090,,,
15325,927,01.01.2010,,3,10289,Heiligenschwendi,Heiligenschwendi,3091,,,
15326,928,01.01.2010,,3,10289,Heimberg,Heimberg,3092,,,
15327,929,01.01.2010,,3,10289,Hilterfingen,Hilterfingen,3093,,,
15329,931,01.01.2010,,3,10289,Homberg,Homberg,3095,,,
15330,932,01.01.2010,,3,10289,Horrenbach-Buchen,Horrenbach-Buchen,3096,,,
15331,934,01.01.2010,,3,10289,Oberhofen am Thunersee,Oberhofen am Thunersee,3097,,,
15332,935,01.01.2010,,3,10289,Oberlangenegg,Oberlangenegg,3098,,,
15333,936,01.01.2010,,3,10289,Pohlern,Pohlern,3099,,,
15335,938,01.01.2010,,3,10289,Sigriswil,Sigriswil,3101,,,
15337,940,01.01.2010,,3,10289,Teuffenthal (BE),Teuffenthal (BE),3103,,,
15338,941,01.01.2010,,3,10289,Thierachern,Thierachern,3104,,,
15339,942,01.01.2010,,3,10289,Thun,Thun,3105,,,
15340,943,01.01.2010,,3,10289,Uebeschi,Uebeschi,3106,,,
15341,944,01.01.2010,,3,10289,Uetendorf,Uetendorf,3107,,,
15342,945,01.01.2010,,3,10289,Unterlangenegg,Unterlangenegg,3108,,,
15343,946,01.01.2010,,3,10289,Wachseldorn,Wachseldorn,3109,,,
15345,948,01.01.2010,,3,10289,Forst-Längenbühl,Forst-Längenbühl,3111,,,
15637,770,01.01.2014,,3,10289,Stocken-Höfen,Stocken-Höfen,3416,,,
15639,885,01.01.2014,,3,10289,Uttigen,Uttigen,3418,,,
16129,939,01.01.2020,,3,10289,Steffisburg,Steffisburg,3921,,,
16651,767,01.01.2024,,3,10289,Reutigen,Reutigen,3983,,,
10290,248,01.01.2010,,2,2,Verwaltungskreis Obersimmental-Saanen,Obersimmental-Saanen,152,,,
15275,791,01.01.2010,,3,10290,Boltigen,Boltigen,3112,,,
15276,792,01.01.2010,,3,10290,Lenk,Lenk,3113,,,
15277,793,01.01.2010,,3,10290,St. Stephan,St. Stephan,3114,,,
15278,794,01.01.2010,,3,10290,Zweisimmen,Zweisimmen,3115,,,
15279,841,01.01.2010,,3,10290,Gsteig,Gsteig,3116,,,
15280,842,01.01.2010,,3,10290,Lauenen,Lauenen,3117,,,
15281,843,01.01.2010,,3,10290,Saanen,Saanen,3118,,,
10291,249,01.01.2010,,2,2,Verwaltungskreis Frutigen-Niedersimmental,Frutigen-Niedersimmental,152,,,
15137,561,01.01.2010,,3,10291,Adelboden,Adelboden,3119,,,
15138,562,01.01.2010,,3,10291,Aeschi bei Spiez,Aeschi bei Spiez,3120,,,
15139,563,01.01.2010,,3,10291,Frutigen,Frutigen,3121,,,
15140,564,01.01.2010,,3,10291,Kandergrund,Kandergrund,3122,,,
15141,565,01.01.2010,,3,10291,Kandersteg,Kandersteg,3123,,,
15142,566,01.01.2010,,3,10291,Krattigen,Krattigen,3124,,,
15143,567,01.01.2010,,3,10291,Reichenbach im Kandertal,Reichenbach im Kandertal,3125,,,
15260,761,01.01.2010,,3,10291,Därstetten,Därstetten,3126,,,
15261,762,01.01.2010,,3,10291,Diemtigen,Diemtigen,3127,,,
15262,763,01.01.2010,,3,10291,Erlenbach im Simmental,Erlenbach im Simmental,3128,,,
15265,766,01.01.2010,,3,10291,Oberwil im Simmental,Oberwil im Simmental,3129,,,
15267,768,01.01.2010,,3,10291,Spiez,Spiez,3130,,,
15268,769,01.01.2010,,3,10291,Wimmis,Wimmis,3131,,,
10292,250,01.01.2010,,2,2,Verwaltungskreis Interlaken-Oberhasli,Interlaken-Oberhasli,152,,,
15144,571,01.01.2010,,3,10292,Beatenberg,Beatenberg,3132,,,
15145,572,01.01.2010,,3,10292,Bönigen,Bönigen,3133,,,
15146,573,01.01.2010,,3,10292,Brienz (BE),Brienz (BE),3134,,,
15147,574,01.01.2010,,3,10292,Brienzwiler,Brienzwiler,3135,,,
15148,575,01.01.2010,,3,10292,Därligen,Därligen,3136,,,
15149,576,01.01.2010,,3,10292,Grindelwald,Grindelwald,3137,,,
15150,577,01.01.2010,,3,10292,Gsteigwiler,Gsteigwiler,3138,,,
15151,578,01.01.2010,,3,10292,Gündlischwand,Gündlischwand,3139,,,
15152,579,01.01.2010,,3,10292,Habkern,Habkern,3140,,,
15153,580,01.01.2010,,3,10292,Hofstetten bei Brienz,Hofstetten bei Brienz,3141,,,
15154,581,01.01.2010,,3,10292,Interlaken,Interlaken,3142,,,
15155,582,01.01.2010,,3,10292,Iseltwald,Iseltwald,3143,,,
15156,584,01.01.2010,,3,10292,Lauterbrunnen,Lauterbrunnen,3144,,,
15157,585,01.01.2010,,3,10292,Leissigen,Leissigen,3145,,,
15158,586,01.01.2010,,3,10292,Lütschental,Lütschental,3146,,,
15159,587,01.01.2010,,3,10292,Matten bei Interlaken,Matten bei Interlaken,3147,,,
15160,588,01.01.2010,,3,10292,Niederried bei Interlaken,Niederried b. Interlaken,3148,,,
15161,589,01.01.2010,,3,10292,Oberried am Brienzersee,Oberried am Brienzersee,3149,,,
15162,590,01.01.2010,,3,10292,Ringgenberg (BE),Ringgenberg (BE),3150,,,
15163,591,01.01.2010,,3,10292,Saxeten,Saxeten,3151,,,
15164,592,01.01.2010,,3,10292,Schwanden bei Brienz,Schwanden bei Brienz,3152,,,
15165,593,01.01.2010,,3,10292,Unterseen,Unterseen,3153,,,
15166,594,01.01.2010,,3,10292,Wilderswil,Wilderswil,3154,,,
15270,782,01.01.2010,,3,10292,Guttannen,Guttannen,3156,,,
15271,783,01.01.2010,,3,10292,Hasliberg,Hasliberg,3157,,,
15273,785,01.01.2010,,3,10292,Meiringen,Meiringen,3159,,,
15274,786,01.01.2010,,3,10292,Schattenhalb,Schattenhalb,3160,,,
15638,784,01.01.2014,,3,10292,Innertkirchen,Innertkirchen,3417,,,
3,3,12.09.1848,,1,,Luzern,LU,,,,
10298,311,01.01.2013,,2,3,Wahlkreis Luzern-Stadt,Luzern-Stadt,154,,,
15600,1061,01.01.2013,,3,10298,Luzern,Luzern,3301,,,
10299,312,01.01.2013,,2,3,Wahlkreis Luzern-Land,Luzern-Land,154,,,
15526,1068,01.01.2013,,3,10299,Vitznau,Vitznau,3317,,,
15528,1069,01.01.2013,,3,10299,Weggis,Weggis,3318,,,
15530,1067,01.01.2013,,3,10299,Udligenswil,Udligenswil,3316,,,
15532,1052,01.01.2013,,3,10299,Buchrain,Buchrain,3303,,,
15535,1053,01.01.2013,,3,10299,Dierikon,Dierikon,3304,,,
15538,1051,01.01.2013,,3,10299,Adligenswil,Adligenswil,3302,,,
15550,1055,01.01.2013,,3,10299,Gisikon,Gisikon,3306,,,
15551,1056,01.01.2013,,3,10299,Greppen,Greppen,3307,,,
15552,1054,01.01.2013,,3,10299,Ebikon,Ebikon,3305,,,
15559,1058,01.01.2013,,3,10299,Horw,Horw,3309,,,
15567,1064,01.01.2013,,3,10299,Meierskappel,Meierskappel,3313,,,
15568,1063,01.01.2013,,3,10299,Meggen,Meggen,3312,,,
15576,1059,01.01.2013,,3,10299,Kriens,Kriens,3310,,,
15578,1062,01.01.2013,,3,10299,Malters,Malters,3311,,,
15584,1066,01.01.2013,,3,10299,Schwarzenberg,Schwarzenberg,3315,,,
16659,1065,01.01.2025,,3,10299,Root,Root,3990,,,
10300,313,01.01.2013,,2,3,Wahlkreis Hochdorf,Hochdorf,154,,,
15536,1023,01.01.2013,,3,10300,Ballwil,Ballwil,3321,,,
15539,1021,01.01.2013,,3,10300,Aesch (LU),Aesch (LU),3319,,,
15556,1031,01.01.2013,,3,10300,Hochdorf,Hochdorf,3326,,,
15560,1026,01.01.2013,,3,10300,Eschenbach (LU),Eschenbach (LU),3324,,,
15563,1024,01.01.2013,,3,10300,Emmen,Emmen,3322,,,
15564,1025,01.01.2013,,3,10300,Ermensee,Ermensee,3323,,,
15574,1033,01.01.2013,,3,10300,Inwil,Inwil,3328,,,
15579,1040,01.01.2013,,3,10300,Rothenburg,Rothenburg,3331,,,
15586,1041,01.01.2013,,3,10300,Schongau,Schongau,3332,,,
15590,1037,01.01.2013,,3,10300,Rain,Rain,3329,,,
15592,1039,01.01.2013,,3,10300,Römerswil,Römerswil,3330,,,
15597,1032,01.01.2013,,3,10300,Hohenrain,Hohenrain,3327,,,
16590,1030,01.01.2021,,3,10300,Hitzkirch,Hitzkirch,3933,,,
10301,314,01.01.2013,,2,3,Wahlkreis Sursee,Sursee,154,,,
15520,1097,01.01.2013,,3,10301,Rickenbach (LU),Rickenbach (LU),3299,,,
15529,1103,01.01.2013,,3,10301,Sursee,Sursee,3348,,,
15533,1083,01.01.2013,,3,10301,Buttisholz,Buttisholz,3334,,,
15534,1082,01.01.2013,,3,10301,Büron,Büron,3333,,,
15545,1086,01.01.2013,,3,10301,Grosswangen,Grosswangen,3337,,,
15548,1085,01.01.2013,,3,10301,Geuensee,Geuensee,3336,,,
15554,1084,01.01.2013,,3,10301,Eich,Eich,3335,,,
15562,1088,01.01.2013,,3,10301,Hildisrieden,Hildisrieden,3338,,,
15569,1095,01.01.2013,,3,10301,Oberkirch,Oberkirch,3343,,,
15570,1093,01.01.2013,,3,10301,Neuenkirch,Neuenkirch,3341,,,
15572,1094,01.01.2013,,3,10301,Nottwil,Nottwil,3342,,,
15573,1091,01.01.2013,,3,10301,Mauensee,Mauensee,3340,,,
15575,1089,01.01.2013,,3,10301,Knutwil,Knutwil,3339,,,
15580,1098,01.01.2013,,3,10301,Ruswil,Ruswil,3344,,,
15587,1102,01.01.2013,,3,10301,Sempach,Sempach,3347,,,
15588,1100,01.01.2013,,3,10301,Schlierbach,Schlierbach,3346,,,
15599,1104,01.01.2013,,3,10301,Triengen,Triengen,3349,,,
15663,1081,01.01.2015,,3,10301,Beromünster,Beromünster,3432,,,
15664,1099,01.01.2015,,3,10301,Schenkon,Schenkon,3432,,,
10302,315,01.01.2013,,2,3,Wahlkreis Willisau,Willisau,154,,,
15521,1143,01.01.2013,,3,10302,Schötz,Schötz,3300,,,
15523,1147,01.01.2013,,3,10302,Wikon,Wikon,3369,,,
15524,1150,01.01.2013,,3,10302,Zell (LU),Zell (LU),3370,,,
15527,1146,01.01.2013,,3,10302,Wauwil,Wauwil,3368,,,
15531,1145,01.01.2013,,3,10302,Ufhusen,Ufhusen,3367,,,
15537,1121,01.01.2013,,3,10302,Alberswil,Alberswil,3350,,,
15540,1122,01.01.2013,,3,10302,Altbüron,Altbüron,3351,,,
15544,1131,01.01.2013,,3,10302,Grossdietwil,Grossdietwil,3359,,,
15546,1129,01.01.2013,,3,10302,Fischbach,Fischbach,3357,,,
15555,1127,01.01.2013,,3,10302,Egolzwil,Egolzwil,3355,,,
15565,1132,01.01.2013,,3,10302,Hergiswil bei Willisau,Hergiswil bei Willisau,3360,,,
15566,1136,01.01.2013,,3,10302,Menznau,Menznau,3362,,,
15571,1137,01.01.2013,,3,10302,Nebikon,Nebikon,3363,,,
15577,1135,01.01.2013,,3,10302,Luthern,Luthern,3361,,,
15583,1142,01.01.2013,,3,10302,Roggliswil,Roggliswil,3366,,,
15591,1139,01.01.2013,,3,10302,Pfaffnau,Pfaffnau,3364,,,
15593,1125,01.01.2013,,3,10302,Dagmersellen,Dagmersellen,3353,,,
15594,1128,01.01.2013,,3,10302,Ettiswil,Ettiswil,3356,,,
15596,1140,01.01.2013,,3,10302,Reiden,Reiden,3365,,,
16131,1123,01.01.2020,,3,10302,Altishofen,Altishofen,3923,,,
16591,1151,01.01.2021,,3,10302,Willisau,Willisau,3934,,,
10303,316,01.01.2013,,2,3,Wahlkreis Entlebuch,Entlebuch,154,,,
15518,1010,01.01.2013,,3,10303,Escholzmatt-Marbach,Escholzmatt-Marbach,3297,,,
15522,1009,01.01.2013,,3,10303,Werthenstein,Werthenstein,3378,,,
15525,1107,01.01.2013,,3,10303,Wolhusen,Wolhusen,3379,,,
15543,1004,01.01.2013,,3,10303,Flühli,Flühli,3374,,,
15547,1005,01.01.2013,,3,10303,Hasle (LU),Hasle (LU),3375,,,
15557,1001,01.01.2013,,3,10303,Doppleschwand,Doppleschwand,3372,,,
15561,1002,01.01.2013,,3,10303,Entlebuch,Entlebuch,3373,,,
15582,1007,01.01.2013,,3,10303,Romoos,Romoos,3376,,,
15585,1008,01.01.2013,,3,10303,Schüpfheim,Schüpfheim,3377,,,
4,4,12.09.1848,,1,,Uri,UR,,,,
10061,400,12.09.1848,,2,4,Kanton Uri,Kt. Uri,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
10364,1218,12.09.1848,,3,10061,Spiringen,Spiringen,,,,
10442,1220,01.01.1875,,3,10061,Wassen,Wassen,3693,,,
10869,1219,12.09.1848,,3,10061,Unterschächen,Unterschächen,,,,
11506,1205,12.09.1848,,3,10061,Bürglen (UR),Bürglen (UR),,,,
11678,1203,12.09.1848,,3,10061,Attinghausen,Attinghausen,,,,
11773,1201,12.09.1848,,3,10061,Altdorf (UR),Altdorf (UR),,,,
11784,1202,12.09.1848,,3,10061,Andermatt,Andermatt,,,,
11940,1207,12.09.1848,,3,10061,Flüelen,Flüelen,,,,
11941,1209,12.09.1848,,3,10061,Gurtnellen,Gurtnellen,,,,
12032,1208,01.01.1875,,3,10061,Göschenen,Göschenen,3693,,,
12213,1210,12.09.1848,,3,10061,Hospental,Hospental,,,,
12238,1206,12.09.1848,,3,10061,Erstfeld,Erstfeld,,,,
12661,1211,12.09.1848,,3,10061,Isenthal,Isenthal,,,,
12950,1215,12.09.1848,,3,10061,Seelisberg,Seelisberg,,,,
12981,1217,12.09.1848,,3,10061,Sisikon,Sisikon,,,,
12985,1216,12.09.1848,,3,10061,Silenen,Silenen,,,,
13055,1213,12.09.1848,,3,10061,Schattdorf,Schattdorf,,,,
13165,1212,12.09.1848,,3,10061,Realp,Realp,,,,
16592,1214,01.01.2021,,3,10061,Seedorf (UR),Seedorf (UR),3935,,,
5,5,12.09.1848,,1,,Schwyz,SZ,,,,
10058,503,12.09.1848,,2,5,Bezirk Höfe,Höfe,100,,,
10314,1323,12.09.1848,,3,10058,Wollerau,Wollerau,,,,
11961,1322,12.09.1848,,3,10058,Freienbach,Freienbach,,,,
12007,1321,12.09.1848,,3,10058,Feusisberg,Feusisberg,,,,
10059,502,12.09.1848,,2,5,Bezirk Gersau,Gersau,100,,,
12033,1311,12.09.1848,,3,10059,Gersau,Gersau,,,,
10060,501,12.09.1848,,2,5,Bezirk Einsiedeln,Einsiedeln,100,,,
12152,1301,12.09.1848,,3,10060,Einsiedeln,Einsiedeln,,,,
10068,506,12.09.1848,,2,5,Bezirk Schwyz,Schwyz,100,,,
10571,1374,12.09.1848,,3,10068,Steinerberg,Steinerberg,,,,
10594,1373,12.09.1848,,3,10068,Steinen,Steinen,,,,
10865,1375,01.01.1884,,3,10068,Unteriberg,Unteriberg,3715,,,
11670,1362,12.09.1848,,3,10068,Arth,Arth,,,,
11778,1361,12.09.1848,,3,10068,Alpthal,Alpthal,,,,
12192,1363,12.09.1848,,3,10068,Illgau,Illgau,,,,
12362,1367,12.09.1848,,3,10068,Muotathal,Muotathal,,,,
12371,1366,12.09.1848,,3,10068,Morschach,Morschach,,,,
12475,1368,01.01.1884,,3,10068,Oberiberg,Oberiberg,3715,,,
12634,1365,12.09.1848,,3,10068,Lauerz,Lauerz,,,,
12657,1364,12.09.1848,,3,10068,Ingenbohl,Ingenbohl,,,,
12853,1370,12.09.1848,,3,10068,Rothenthurm,Rothenthurm,,,,
12894,1369,12.09.1848,,3,10068,Riemenstalden,Riemenstalden,,,,
12955,1372,12.09.1848,,3,10068,Schwyz,Schwyz,,,,
13022,1371,12.09.1848,,3,10068,Sattel,Sattel,,,,
10096,505,12.09.1848,,2,5,Bezirk March,March,100,,,
10371,1348,12.09.1848,,3,10096,Vorderthal,Vorderthal,,,,
10471,1349,12.09.1848,,3,10096,Wangen (SZ),Wangen (SZ),,,,
10859,1347,12.09.1848,,3,10096,Tuggen,Tuggen,,,,
11774,1341,12.09.1848,,3,10096,Altendorf,Altendorf,,,,
12075,1342,12.09.1848,,3,10096,Galgenen,Galgenen,,,,
12607,1344,12.09.1848,,3,10096,Lachen,Lachen,,,,
12658,1343,12.09.1848,,3,10096,Innerthal,Innerthal,,,,
12968,1346,12.09.1848,,3,10096,Schübelbach,Schübelbach,,,,
13181,1345,12.09.1848,,3,10096,Reichenburg,Reichenburg,,,,
10272,504,01.01.2004,,2,5,Bezirk Küssnacht (SZ),Küssnacht (SZ),150,,,
14470,1331,01.01.2004,,3,10272,Küssnacht (SZ),Küssnacht (SZ),2270,,,
6,6,12.09.1848,,1,,Obwalden,OW,,,,
10070,600,12.09.1848,,2,6,Kanton Obwalden,Kt. Obwalden,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
11753,1401,12.09.1848,,3,10070,Alpnach,Alpnach,,,,
12063,1403,12.09.1848,,3,10070,Giswil,Giswil,,,,
12287,1402,12.09.1848,,3,10070,Engelberg,Engelberg,,,,
12688,1404,12.09.1848,,3,10070,Kerns,Kerns,,,,
12718,1405,12.09.1848,,3,10070,Lungern,Lungern,,,,
12859,1406,12.09.1848,,3,10070,Sachseln,Sachseln,,,,
13009,1407,12.09.1848,,3,10070,Sarnen,Sarnen,,,,
7,7,12.09.1848,,1,,Nidwalden,NW,,,,
10110,700,12.09.1848,,2,7,Kanton Nidwalden,Kt. Nidwalden,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
10357,1511,01.01.1850,,3,10110,Wolfenschiessen,Wolfenschiessen,,,,
10576,1509,01.01.1850,,3,10110,Stans,Stans,,,,
10577,1510,01.01.1850,,3,10110,Stansstad,Stansstad,,,,
11465,1502,01.01.1850,,3,10110,Buochs,Buochs,,,,
11568,1503,01.01.1850,,3,10110,Dallenwil,Dallenwil,,,,
11792,1501,01.01.1850,,3,10110,Beckenried,Beckenried,,,,
12275,1506,01.01.1850,,3,10110,Ennetmoos,Ennetmoos,,,,
12276,1505,01.01.1850,,3,10110,Ennetbürgen,Ennetbürgen,,,,
12290,1504,01.01.1850,,3,10110,Emmetten,Emmetten,,,,
12300,1507,01.01.1850,,3,10110,Hergiswil (NW),Hergiswil (NW),,,,
12556,1508,01.01.1850,,3,10110,Oberdorf (NW),Oberdorf (NW),,,,
8,8,12.09.1848,,1,,Glarus,GL,,,,
10109,800,12.09.1848,,2,8,Kanton Glarus,Kt. Glarus,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
15478,1631,01.01.2011,,3,10109,Glarus Süd,Glarus Süd,3180,,,
15479,1630,01.01.2011,,3,10109,Glarus Nord,Glarus Nord,3181,,,
15480,1632,01.01.2011,,3,10109,Glarus,Glarus,3182,,,
9,9,12.09.1848,,1,,Zug,ZG,,,,
10108,900,12.09.1848,,2,9,Kanton Zug,Kt. Zug,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
10323,1711,12.09.1848,,3,10108,Zug,Zug,,,,
10457,1710,12.09.1848,,3,10108,Walchwil,Walchwil,,,,
10598,1708,12.09.1848,,3,10108,Steinhausen,Steinhausen,,,,
10844,1709,12.09.1848,,3,10108,Unterägeri,Unterägeri,,,,
11397,1702,12.09.1848,,3,10108,Cham,Cham,,,,
11711,1701,12.09.1848,,3,10108,Baar,Baar,,,,
12176,1703,12.09.1848,,3,10108,Hünenberg,Hünenberg,,,,
12389,1704,12.09.1848,,3,10108,Menzingen,Menzingen,,,,
12517,1705,12.09.1848,,3,10108,Neuheim,Neuheim,,,,
12551,1706,12.09.1848,,3,10108,Oberägeri,Oberägeri,,,,
12931,1707,12.09.1848,,3,10108,Risch,Risch,,,,
10,10,12.09.1848,,1,,Fribourg / Freiburg,FR,,,,
10101,1007,12.09.1848,,2,10,District de la Veveyse,La Veveyse,100,,,
11426,2325,12.09.1848,,3,10101,Châtel-Saint-Denis,Châtel-Saint-Denis,,,,
11676,2321,12.09.1848,,3,10101,Attalens,Attalens,,,,
11799,2323,12.09.1848,,3,10101,Bossonnens,Bossonnens,,,,
12120,2328,12.09.1848,,3,10101,Granges (Veveyse),Granges (Veveyse),,,,
13172,2333,12.09.1848,,3,10101,Remaufens,Remaufens,,,,
13207,2336,01.01.1968,,3,10101,Semsales,Semsales,1022,,,
14482,2337,01.01.2004,,3,10101,Le Flon,Le Flon,2282,,,
14483,2338,01.01.2004,,3,10101,La Verrerie,La Verrerie,2283,,,
14484,2335,01.01.2004,,3,10101,Saint-Martin (FR),Saint-Martin (FR),2284,,,
10102,1006,12.09.1848,,2,10,Bezirk Sense,Sense,100,,,
10378,2303,12.09.1848,,3,10102,St. Silvester,St. Silvester,,,,
10380,2304,12.09.1848,,3,10102,St. Ursen,St. Ursen,,,,
10559,2307,12.09.1848,,3,10102,Tentlingen,Tentlingen,,,,
10848,2308,12.09.1848,,3,10102,Ueberstorf,Ueberstorf,,,,
11473,2292,12.09.1848,,3,10102,Brünisried,Brünisried,,,,
12024,2294,12.09.1848,,3,10102,Giffers,Giffers,,,,
12204,2293,01.01.1922,,3,10102,Düdingen,Düdingen,3788,,,
12260,2296,12.09.1848,,3,10102,Heitenried,Heitenried,,,,
13041,2305,01.01.1922,,3,10102,Schmitten (FR),Schmitten (FR),3788,,,
13175,2301,12.09.1848,,3,10102,Rechthalten,Rechthalten,,,,
13193,2295,01.01.1962,,3,10102,Bösingen,Bösingen,1008,,,
13218,2300,01.01.1971,,3,10102,Plasselb,Plasselb,1033,,,
13232,2309,01.01.1974,,3,10102,Wünnewil-Flamatt,Wünnewil-Flamatt,1047,,,
15694,2299,01.01.2017,,3,10102,Plaffeien,Plaffeien,3462,,,
16595,2306,01.01.2021,,3,10102,Tafers,Tafers,3938,,,
10103,1005,12.09.1848,,2,10,Bezirk See / District du Lac,See / Lac,100,,,
11522,2257,12.09.1848,,3,10103,Cressier (FR),Cressier (FR),,,,
